Fecha,LluviaDiariaSantaFe,LluviaDiariaBuenosAires,LluviaDiariaCordoba,CotizacionDolar,PrecioPromedioDiarioSojaUSD,SuperficieSembradaSojaSantaFe,SuperficieSembradaSojaBuenosAires,SuperficieSembradaSojaCordoba,SuperficieCosechadaSojaSantaFe,SuperficieCosechadaSojaBuenosAires,SuperficieCosechadaSojaCordoba,ProduccionSojaSantaFe,ProduccionSojaBuenosAires,ProduccionSojaCordoba,RendimientoSojaSantaFe,RendimientoSojaBuenosAires,RendimientoSojaCordoba,PromedioIncendiosMensualesSantaFe,PromedioIncendiosMensualesBuenosAires,PromedioIncendioMensualesCordoba,VariacionSojaDiaAnterior,VariacionSojaTresDia,VariacionSojaSieteDias,LluviaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaSieteDiasSantaFe,LluviaDiariaAcumuladaSieteDiasBuenosAires,LluviaDiariaAcumuladaSieteDiasCordoba,LluviaDiariaAcumuladaTreintaDiasSantaFe,LluviaDiariaAcumuladaTreintaDiasBuenosAires,LluviaDiariaAcumuladaTreintaDiasCordoba,LluviaDiariaAcumuladaCuarentaCincoDiasSantaFe,LluviaDiariaAcumuladaCuarentaCincoDiasBuenosAires,LluviaDiariaAcumuladaCuarentaCincoDiasCordoba,LluviaDiariaAcumuladaSesentaDiasSantaFe,LluviaDiariaAcumuladaSesentaDiasBuenosAires,LluviaDiariaAcumuladaSesentaDiasCordoba,PrecioPromedioTreintaDiasSoja,PrecioPromedioSesentaDiasSoja,PrecioPromedioNoventaDiasSoja,PrecioRealDiaSiguiente
20000309,0.0000,0.0000,0.0000,1.0000,183.1000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0054318305268875611080934275,-0.0029043383554184062443274641,0.0072298624754420432220039292,4.5000,6.0000,0.0000,4.5000,6.0000,0.0000,87.5000,106.3000,0.0000,112.0000,117.3000,0.0000,171.4000,199.3000,0.0000,183.5545,185.2697,184.6708,177.0000
20000310,0.0000,0.0000,0.0000,1.0000,183.1000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0,-0.0043501903208265361609570419,0.0049396267837541163556531284,4.5000,6.0000,0.0000,4.5000,6.0000,0.0000,80.0000,106.3000,0.0000,105.0000,116.3000,0.0000,171.4000,184.3000,0.0000,183.3818,185.2204,184.6387,174.8000
20000313,0.0000,0.0000,0.0000,1.0000,178.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0251228836701256144183506281,-0.0268944212247864801017626749,-0.0224534501642935377875136911,1.4000,0.7000,0.0000,1.4000,0.7000,0.0000,45.6000,39.0000,0.0000,106.4000,117.0000,0.0000,157.4000,149.0000,0.0000,183.2600,185.4142,184.6080,175.7000
20000314,0.0000,0.0000,0.0000,1.0000,177.0000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0084033613445378151260504202,-0.025151459519001285111070314,-0.0294532351558828137239542535,1.4000,0.7000,0.0000,1.4000,0.7000,0.0000,39.6000,38.9000,0.0000,106.4000,117.0000,0.0000,156.3000,149.0000,0.0000,183.0333,185.2666,184.4882,178.9000
20000315,0.0000,0.0000,0.0000,1.0000,174.8000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0124293785310734463276836158,-0.026364649090233939844040104,-0.0385038503850385038503850385,1.4000,0.7000,0.0000,1.4000,0.7000,0.0000,30.7000,38.9000,0.0000,106.3000,117.0000,0.0000,145.2000,148.0000,0.0000,182.7590,185.0309,184.3442,175.1000
20000316,48.4000,0.0000,9.5000,1.0000,175.7000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0051487414187643020594965675,-0.0060343201961154063737507072,-0.0278238874397280847363844755,1.4000,0.7000,0.0000,1.4000,0.7000,0.0000,30.7000,38.9000,0.0000,106.3000,117.0000,0.0000,145.2000,148.0000,0.0000,182.2545,184.7930,184.1641,171.9000
20000317,0.0000,0.0000,0.0000,1.0000,178.9000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0182128628343767785998861696,0.0174407582938388625592417062,-0.0031839528774974130382870333,49.8000,10.2000,0.0000,49.8000,10.2000,0.0000,79.1000,48.4000,0.0000,154.7000,126.5000,0.0000,179.1000,154.0000,0.0000,181.7272,184.5863,184.0074,172.0000
20000320,0.0000,0.0000,0.5000,1.0000,175.1000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.021240916713247624371157071,-0.0077446165470343785417453721,-0.0203021341219726640556310447,48.4000,9.5000,0.0000,48.4000,9.5000,0.0000,79.1000,48.4000,0.0000,142.3000,116.5000,0.0000,179.1000,154.0000,0.0000,180.8800,184.4785,183.9145,169.2000
20000321,0.0000,0.0000,0.0000,1.0000,171.9000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0182752712735579668760708167,-0.0264300547479705493675665471,-0.0320167323626417826401737592,48.4000,10.0000,0.0000,48.4000,10.0000,0.0000,72.1000,48.9000,0.0000,142.3000,117.0000,0.0000,179.1000,154.5000,0.0000,180.6047,184.1738,183.7571,172.1000
20000322,0.0000,0.0000,0.0000,1.0000,172.0000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0005817335660267597440372309,-0.0188248716486023958927552767,-0.0226479422031009010471629191,48.4000,10.0000,0.0000,48.4000,10.0000,0.0000,71.1000,48.9000,0.0000,142.3000,117.0000,0.0000,163.3000,154.5000,0.0000,180.2090,183.7666,183.5491,172.0000
20000323,0.0000,0.0000,6.5000,1.0000,169.2000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0162790697674418604651162791,-0.0219653179190751445086705202,-0.0334584625428431532560796475,48.4000,10.0000,0.0000,48.4000,10.0000,0.0000,69.6000,48.9000,0.0000,142.3000,117.0000,0.0000,163.2000,154.5000,0.0000,179.7090,183.4930,183.3500,170.0000
20000324,0.0000,0.0000,0.0000,1.0000,172.1000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0171394799054373522458628842,0.006236601052426427596959657,-0.0105946123521681997371879106,0.0000,7.0000,0.0000,0.0000,7.0000,0.0000,69.6000,55.4000,0.0000,137.3000,123.5000,0.0000,161.8000,134.5000,0.0000,178.9727,183.1681,183.1101,170.0000
20000327,2.5000,0.0000,0.0000,1.0000,172.0000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.000581057524694944799535154,0.0052600818234950321449444769,-0.0089719318462424890937525722,59.2000,41.0000,0.0000,59.2000,41.0000,0.0000,125.4000,88.7000,0.0000,186.4000,108.5000,0.0000,214.0000,167.5000,0.0000,178.1950,182.4880,182.9266,171.8000
20000328,0.0000,0.0000,0.0000,1.0000,170.0000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0116279069767441860465116279,-0.0064289888953828170660432496,-0.0175033025099075297225891678,61.7000,40.5000,0.0000,61.7000,40.5000,0.0000,127.9000,62.7000,0.0000,155.7000,89.5000,0.0000,216.5000,167.5000,0.0000,177.9000,182.0571,182.7475,175.0000
20000329,0.0000,0.0000,0.0000,1.0000,170.0000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0,-0.0079751021202100758607274849,-0.0102303917491474673542377111,61.7000,40.5000,0.0000,61.7000,40.5000,0.0000,116.0000,59.2000,0.0000,149.7000,89.4000,0.0000,216.5000,167.5000,0.0000,177.5409,181.5785,182.5419,176.4000
20000330,0.0000,0.0000,0.0000,1.0000,171.8000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0105882352941176470588235294,0.006640625,0.0045105245573003675242231874,61.7000,40.5000,0.0000,61.7000,40.5000,0.0000,116.0000,59.2000,0.0000,140.8000,89.4000,0.0000,216.4000,167.5000,0.0000,177.0863,181.3093,182.3428,174.7000
20000331,0.0000,0.0000,0.0000,1.0000,175.0000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0186263096623981373690337602,0.0257913247362250879249706917,0.0233063236154038927407902431,61.7000,34.0000,0.0000,61.7000,34.0000,0.0000,116.0000,59.2000,0.0000,140.8000,89.4000,0.0000,216.4000,167.5000,0.0000,176.7045,181.0931,182.1781,174.8000
20000403,20.6000,0.0000,25.0000,1.0000,176.4000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.008,0.0239938080495356037151702786,0.0289142571452378968419298392,2.5000,0.8000,0.0000,2.5000,0.8000,0.0000,116.0000,55.5000,0.0000,140.8000,90.2000,0.0000,204.0000,158.3000,0.0000,176.0550,180.3428,182.1609,172.9000
20000404,5.5000,0.0000,0.0000,1.0000,174.7000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0096371882086167800453514739,0.0017201834862385321100917431,0.0129213948480079516275987741,20.6000,25.8000,0.0000,20.6000,25.8000,0.0000,132.1000,77.0000,0.0000,161.4000,115.2000,0.0000,224.6000,183.3000,0.0000,176.0714,180.0666,182.1281,174.6000
20000405,0.0000,0.0000,2.5000,1.0000,174.8000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0005724098454493417286777333,-0.0032313248431857061395172021,0.0113232498553599471030663691,26.1000,25.8000,0.0000,26.1000,25.8000,0.0000,137.6000,77.0000,0.0000,159.9000,115.2000,0.0000,230.1000,183.3000,0.0000,176.0090,179.7261,182.0453,173.5000
20000406,98.7000,0.0000,38.5000,1.0000,172.9000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.010869565217391304347826087,-0.0136908157444381061038220194,-0.0019790550012369093757730683,26.1000,28.3000,0.0000,26.1000,28.3000,0.0000,137.6000,79.5000,0.0000,158.9000,117.7000,0.0000,230.1000,185.8000,0.0000,175.6681,179.6116,181.9500,173.7000
20000407,79.1000,0.0000,0.2000,1.0000,174.6000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.009832272990167727009832273,0.0026799387442572741194486983,0.0054294175715695952615992102,124.8000,66.8000,0.0000,124.8000,66.8000,0.0000,236.3000,118.0000,0.0000,256.1000,156.2000,0.0000,328.8000,224.3000,0.0000,175.1409,179.4590,181.8062,174.8000
20000410,0.0000,0.0000,0.0000,1.0000,173.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0063001145475372279495990836,-0.0034462952326249282021826536,-0.0046713653499426323553515817,203.9000,79.2000,0.0000,203.9000,79.2000,0.0000,315.4000,131.2000,0.0000,333.8000,168.7000,0.0000,395.4000,237.5000,0.0000,173.8700,178.8214,181.7093,175.3000
20000411,0.0000,0.0000,0.0000,1.0000,173.7000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0011527377521613832853025937,0.000191938579654510556621881,-0.0049103854652590228332924135,183.3000,54.2000,0.0000,183.3000,54.2000,0.0000,314.0000,130.5000,0.0000,331.8000,168.7000,0.0000,392.8000,188.5000,0.0000,173.8523,178.5761,181.5953,174.9000
20000412,0.0000,0.0000,0.0000,1.0000,174.8000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0063327576280944156591824986,0.0049827520122652357224990418,0.0024578076355890545633295101,177.8000,54.2000,0.0000,177.8000,54.2000,0.0000,314.0000,130.5000,0.0000,331.8000,142.7000,0.0000,359.6000,169.5000,0.0000,173.8454,178.3285,181.4375,175.9000
20000413,0.0000,0.0000,0.4000,1.0000,175.3000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0028604118993135011441647597,0.0074712643678160919540229885,0.0066447908121410992616899098,177.8000,51.7000,0.0000,177.8000,51.7000,0.0000,314.0000,130.5000,0.0000,319.9000,139.2000,0.0000,353.6000,169.4000,0.0000,173.6772,178.2465,181.2828,176.8000
20000414,1.3000,0.0000,6.0000,1.0000,174.9000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0022818026240730176839703366,0.0017182130584192439862542955,0.0038537225319776976057723844,79.1000,13.6000,0.0000,79.1000,13.6000,0.0000,314.0000,130.9000,0.0000,319.9000,139.6000,0.0000,344.7000,169.8000,0.0000,173.6000,178.1795,181.1015,176.9000
20000417,48.0000,0.0000,11.0000,1.0000,175.9000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0057175528873642081189251001,0.0051428571428571428571428571,0.009510535377551857014019841,49.8000,21.4000,0.0000,49.8000,21.4000,0.0000,315.4000,142.4000,0.0000,369.7000,158.6000,0.0000,394.5000,190.8000,0.0000,173.2350,177.4833,180.9671,175.5000
20000418,16.7000,0.0000,0.0000,1.0000,176.8000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0051165434906196702671972712,0.0081733510739403155293670405,0.0121861454158828821460701726,97.8000,32.4000,0.0000,97.8000,32.4000,0.0000,363.4000,153.4000,0.0000,417.7000,167.1000,0.0000,442.5000,201.8000,0.0000,173.3619,177.2190,180.8531,178.1000
20000419,0.0000,0.0000,0.0000,1.0000,176.9000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0005656108597285067873303167,0.0058756633813495072024260803,0.0109396685443709690586986693,114.5000,32.4000,0.0000,114.5000,32.4000,0.0000,380.1000,153.4000,0.0000,429.9000,163.6000,0.0000,459.2000,201.8000,0.0000,173.5181,177.0238,180.7109,179.7000
20000424,0.0000,0.0000,0.0000,1.0000,175.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0079140757490107405313736574,-0.0058534743202416918429003021,0.0001628266710087112268989661,64.7000,11.0000,0.0000,64.7000,11.0000,0.0000,380.1000,146.4000,0.0000,429.9000,163.6000,0.0000,449.7000,201.8000,0.0000,174.1111,176.5375,180.2516,177.6000
20000425,0.0000,0.0000,0.0000,1.0000,178.1000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0148148148148148148148148148,0.0096371882086167800453514739,0.0134948378180635720673116007,16.7000,0.0000,0.0000,16.7000,0.0000,0.0000,380.1000,146.4000,0.0000,429.9000,163.6000,0.0000,448.3000,201.1000,0.0000,174.1842,176.3550,180.0354,173.9000
20000426,0.0000,0.0000,32.0000,1.0000,179.7000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.008983717012914093206064009,0.016211121583411875589066918,0.0198637911464245175936435868,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,320.9000,112.4000,0.0000,428.5000,162.9000,0.0000,446.3000,201.1000,0.0000,174.3800,176.2875,179.8725,184.2000
20000427,36.5000,0.0000,0.0000,1.0000,177.6000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0116861435726210350584307179,-0.0009375585974123382711419464,0.0043625787687833252544837615,0.0000,32.0000,0.0000,0.0000,32.0000,0.0000,318.4000,144.4000,0.0000,428.5000,194.9000,0.0000,446.3000,207.1000,0.0000,174.7650,176.3707,179.7048,188.8000
20000428,0.0000,0.0000,0.0000,1.0000,173.9000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0208333333333333333333333333,-0.0255883451624953305939484498,-0.018702136235388956066102378,36.5000,32.0000,0.0000,36.5000,32.0000,0.0000,354.9000,144.4000,0.0000,465.0000,194.9000,0.0000,470.9000,203.6000,0.0000,175.1450,176.4000,179.5032,187.4000
20000502,0.0000,0.0000,3.5000,1.0000,184.2000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0592294422081656124209315699,0.0402861445783132530120481928,0.0410981025433992733144933387,37.5000,40.7000,0.0000,37.5000,40.7000,0.0000,355.9000,153.1000,0.0000,417.6000,194.1000,0.0000,471.9000,210.3000,0.0000,175.5555,175.9512,179.0967,184.5000
20000503,2.6000,0.0000,5.5000,1.0000,188.8000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.024972855591748099891422367,0.0573081948851969385850289341,0.0607592904727506220402921583,37.5000,44.2000,0.0000,37.5000,44.2000,0.0000,355.9000,155.8000,0.0000,417.6000,197.6000,0.0000,471.9000,211.3000,0.0000,176.0105,176.0333,178.9934,183.5000
20000504,7.9000,0.0000,1.5000,1.0000,187.4000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.007415254237288135593220339,0.0279758639605046626439934174,0.0429321036730799809190650342,40.1000,17.7000,0.0000,40.1000,17.7000,0.0000,337.9000,136.3000,0.0000,420.2000,203.1000,0.0000,470.0000,213.3000,0.0000,176.6631,176.3525,179.0065,182.5000
20000505,0.2000,0.0000,0.0000,1.0000,184.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0154749199573105656350053362,-0.0123126338329764453961456103,0.0171694100968732771520831692,11.5000,19.2000,0.0000,11.5000,19.2000,0.0000,340.3000,137.8000,0.0000,428.1000,204.1000,0.0000,477.9000,214.8000,0.0000,177.3315,176.6219,178.9803,187.5000
20000508,0.0000,0.0000,0.0000,1.0000,183.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0054200542005420054200542005,-0.0181915462814339218833600856,0.0065825562260010970927043335,11.7000,13.2000,0.0000,11.7000,13.2000,0.0000,162.7000,96.6000,0.0000,428.3000,197.6000,0.0000,478.1000,214.8000,0.0000,178.3235,176.2846,178.9065,186.9000
20000509,0.0000,0.0000,0.0000,1.0000,182.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0054495912806539509536784741,-0.0142239827151602448685631977,-0.0018751464958199859364012813,10.7000,10.5000,0.0000,10.7000,10.5000,0.0000,162.7000,84.1000,0.0000,428.3000,197.6000,0.0000,478.1000,214.8000,0.0000,178.6111,176.2948,178.8508,186.6000
20000510,0.0000,0.0000,0.0000,1.0000,187.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0273972602739726027397260274,0.0217983651226158038147138965,0.0215597758405977584059775841,10.7000,7.0000,0.0000,10.7000,7.0000,0.0000,162.7000,83.6000,0.0000,428.3000,197.6000,0.0000,478.1000,214.8000,0.0000,178.8157,176.2794,178.8196,181.2000
20000511,0.0000,0.0000,0.0000,1.0000,186.9000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0032,0.0130081300813008130081300813,0.0076247689463955637707948244,8.1000,1.5000,0.0000,8.1000,1.5000,0.0000,162.7000,83.6000,0.0000,369.1000,163.6000,0.0000,476.7000,214.1000,0.0000,179.5526,176.5600,178.8803,182.3000
20000512,0.0000,0.0000,0.0000,1.0000,186.6000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0016051364365971107544141252,0.0052073980966062129646256061,0.0039197602029052340327415264,0.2000,0.0000,0.0000,0.2000,0.0000,0.0000,162.7000,83.6000,0.0000,366.6000,163.6000,0.0000,476.7000,214.1000,0.0000,180.2473,176.8121,178.9262,180.4000
20000515,15.8000,0.0000,6.0000,1.0000,181.2000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0289389067524115755627009646,-0.0310160427807486631016042781,-0.0234814073446762645315266764,30.1000,54.0000,0.0000,30.1000,54.0000,0.0000,191.5000,131.2000,0.0000,396.7000,217.6000,0.0000,506.8000,268.1000,0.0000,181.5470,177.0666,178.9377,185.5000
20000516,2.5000,0.0000,10.0000,1.0000,182.3000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0060706401766004415011037528,-0.0140616549486208761492698756,-0.0128413398313607178773110544,45.9000,60.0000,0.0000,45.9000,60.0000,0.0000,203.0000,133.2000,0.0000,412.5000,223.6000,0.0000,474.2000,264.6000,0.0000,181.5277,177.2076,178.8377,185.5000
20000517,1.1000,0.0000,0.0000,1.0000,180.4000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0104223806911684037301151947,-0.016178876567896746046173423,-0.0214645486245641224331654398,48.4000,70.0000,0.0000,48.4000,70.0000,0.0000,161.3000,132.2000,0.0000,415.0000,233.6000,0.0000,476.7000,274.6000,0.0000,181.5684,177.2948,178.7557,187.5000
20000518,0.0000,0.0000,0.0000,1.0000,185.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0282705099778270509977827051,0.0231660231660231660231660232,0.0086220288954481901506913159,49.5000,70.0000,0.0000,49.5000,70.0000,0.0000,114.4000,121.2000,0.0000,416.1000,232.8000,0.0000,477.8000,274.6000,0.0000,181.8052,177.3725,178.6475,184.5000
20000519,0.0000,0.0000,0.0000,1.0000,185.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0,0.0151404596862458956585187888,0.0062771233725976441413515189,49.5000,70.0000,0.0000,49.5000,70.0000,0.0000,97.7000,121.2000,0.0000,395.5000,207.8000,0.0000,477.8000,274.6000,0.0000,182.2631,177.5707,178.6557,182.4000
20000522,0.0000,0.0000,0.0000,1.0000,187.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,0.0107816711590296495956873315,0.0201305767138193688792165397,0.0187053710027941633033219497,19.4000,16.0000,0.0000,19.4000,16.0000,0.0000,97.7000,121.2000,0.0000,291.3000,166.8000,0.0000,477.8000,274.1000,0.0000,182.7157,178.1256,178.6967,180.5000
20000523,0.0000,0.0000,0.0000,1.0000,184.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.016,-0.008952551477170993733213966,0.0019394879751745539177657099,3.6000,10.0000,0.0000,3.6000,10.0000,0.0000,97.7000,121.2000,0.0000,212.2000,166.6000,0.0000,477.8000,267.6000,0.0000,182.9550,178.5948,178.7311,179.5000
20000524,0.0000,0.0000,0.0000,1.0000,182.4000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0113821138211382113821138211,-0.0184753363228699551569506726,-0.0078483176626000466236692828,1.1000,0.0000,0.0000,1.1000,0.0000,0.0000,97.7000,121.2000,0.0000,212.2000,154.1000,0.0000,477.8000,267.6000,0.0000,183.0285,178.9128,178.7721,173.8000
20000526,0.0000,0.0000,0.0000,1.0000,180.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0104166666666666666666666667,-0.0232683982683982683982683983,-0.0190978961260771679217452061,3.2000,0.2000,0.0000,3.2000,0.2000,0.0000,100.9000,121.4000,0.0000,215.4000,153.8000,0.0000,421.8000,233.8000,0.0000,183.6200,179.0000,178.7316,175.8000
20000529,0.0000,0.0000,0.0000,1.0000,179.5000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0055401662049861495844875346,-0.0162586773839970770917062477,-0.0231672238202596594884552593,3.2000,0.2000,0.0000,3.2000,0.2000,0.0000,64.4000,89.4000,0.0000,215.4000,153.4000,0.0000,419.3000,233.8000,0.0000,184.5388,179.6973,178.7400,178.5000
20000530,0.0000,0.0000,0.0000,1.0000,173.8000,2873.5500,4705.5500,2729.0000,2863.4000,5240.6600,2707.4000,5167.5000,6274.6000,5687.0000,41.0020,159.2230,54.3380,54,291,72,-0.0317548746518105849582172702,-0.0387168141592920353982300885,-0.05352419480317410922669986,3.2000,0.2000,0.0000,3.2000,0.2000,0.0000,64.4000,89.4000,0.0000,214.1000,147.4000,0.0000,419.3000,233.8000,0.0000,184.2736,179.9000,178.7283,180.4000
